Number,Frame #,isReplay,Camera Angle,Condensed Views,isRace,,Connor,Eric,Brendon,JD,,,,,,,,
0000355750,frame_355750,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000355800,frame_355800,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000355850,frame_355850,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000355900,frame_355900,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000355950,frame_355950,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000356000,frame_356000,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000356050,frame_356050,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000356100,frame_356100,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000356150,frame_356150,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000356200,frame_356200,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000356250,frame_356250,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000356300,frame_356300,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000356350,frame_356350,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000356400,frame_356400,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000356450,frame_356450,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000356500,frame_356500,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000356550,frame_356550,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000356600,frame_356600,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000356650,frame_356650,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000356700,frame_356700,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000356750,frame_356750,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000356800,frame_356800,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000356850,frame_356850,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000356900,frame_356900,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000356950,frame_356950,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000357000,frame_357000,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000357050,frame_357050,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000357100,frame_357100,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000357150,frame_357150,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000357200,frame_357200,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000357250,frame_357250,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000357300,frame_357300,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000357350,frame_357350,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000357400,frame_357400,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000357450,frame_357450,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000357500,frame_357500,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000357550,frame_357550,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000357600,frame_357600,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000357650,frame_357650,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000357700,frame_357700,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000357750,frame_357750,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000357800,frame_357800,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000357850,frame_357850,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000357900,frame_357900,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000357950,frame_357950,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000358000,frame_358000,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000358050,frame_358050,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000358100,frame_358100,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000358150,frame_358150,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000358200,frame_358200,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000358250,frame_358250,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000358300,frame_358300,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000358350,frame_358350,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000358400,frame_358400,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000358450,frame_358450,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000358500,frame_358500,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000358550,frame_358550,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000358600,frame_358600,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000358650,frame_358650,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000358700,frame_358700,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000358750,frame_358750,FALSE,isPitChangeFrontView,isPitView,TRUE,,,,,,,,,,,,,
0000358800,frame_358800,FALSE,isPitChangeFrontView,isPitView,TRUE,,,,,,,,,,,,,
0000358850,frame_358850,FALSE,isPitChangeFrontView,isPitView,TRUE,,,,,,,,,,,,,
0000358900,frame_358900,FALSE,isPitChangeFrontView,isPitView,TRUE,,,,,,,,,,,,,
0000358950,frame_358950,FALSE,isPitChangeFrontView,isPitView,TRUE,,,,,,,,,,,,,
0000359000,frame_359000,FALSE,isPitChangeFrontView,isPitView,TRUE,,,,,,,,,,,,,
0000359050,frame_359050,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000359100,frame_359100,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000359150,frame_359150,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000359200,frame_359200,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000359250,frame_359250,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000359300,frame_359300,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000359350,frame_359350,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000359400,frame_359400,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000359450,frame_359450,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000359500,frame_359500,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000359550,frame_359550,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000359600,frame_359600,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000359650,frame_359650,FALSE,isHelicopterView,isTrackView,TRUE,,,,,,,,,,,,,
0000359700,frame_359700,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000359750,frame_359750,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000359800,frame_359800,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000359850,frame_359850,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000359900,frame_359900,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000359950,frame_359950,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360000,frame_360000,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360050,frame_360050,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360100,frame_360100,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360150,frame_360150,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360200,frame_360200,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360250,frame_360250,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360300,frame_360300,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360350,frame_360350,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360400,frame_360400,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360450,frame_360450,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360500,frame_360500,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360550,frame_360550,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360600,frame_360600,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360650,frame_360650,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360700,frame_360700,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360750,frame_360750,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000360800,frame_360800,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000360850,frame_360850,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000360900,frame_360900,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000360950,frame_360950,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000361000,frame_361000,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000361050,frame_361050,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000361100,frame_361100,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361150,frame_361150,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361200,frame_361200,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361250,frame_361250,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361300,frame_361300,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361350,frame_361350,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361400,frame_361400,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361450,frame_361450,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361500,frame_361500,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361550,frame_361550,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361600,frame_361600,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361650,frame_361650,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361700,frame_361700,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361750,frame_361750,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361800,frame_361800,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361850,frame_361850,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361900,frame_361900,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000361950,frame_361950,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362000,frame_362000,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362050,frame_362050,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362100,frame_362100,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362150,frame_362150,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362200,frame_362200,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362250,frame_362250,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362300,frame_362300,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362350,frame_362350,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362400,frame_362400,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362450,frame_362450,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362500,frame_362500,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362550,frame_362550,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362600,frame_362600,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362650,frame_362650,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362700,frame_362700,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362750,frame_362750,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362800,frame_362800,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362850,frame_362850,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362900,frame_362900,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000362950,frame_362950,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363000,frame_363000,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363050,frame_363050,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363100,frame_363100,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363150,frame_363150,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363200,frame_363200,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363250,frame_363250,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363300,frame_363300,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363350,frame_363350,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363400,frame_363400,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363450,frame_363450,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363500,frame_363500,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363550,frame_363550,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363600,frame_363600,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363650,frame_363650,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363700,frame_363700,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363750,frame_363750,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363800,frame_363800,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000363850,frame_363850,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000363900,frame_363900,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000363950,frame_363950,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000364000,frame_364000,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000364050,frame_364050,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000364100,frame_364100,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000364150,frame_364150,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000364200,frame_364200,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000364250,frame_364250,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000364300,frame_364300,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000364350,frame_364350,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000364400,frame_364400,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000364450,frame_364450,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000364500,frame_364500,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000364550,frame_364550,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000364600,frame_364600,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000364650,frame_364650,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000364700,frame_364700,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000364750,frame_364750,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000364800,frame_364800,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000364850,frame_364850,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000364900,frame_364900,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000364950,frame_364950,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000365000,frame_365000,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000365050,frame_365050,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000365100,frame_365100,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000365150,frame_365150,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000365200,frame_365200,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000365250,frame_365250,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000365300,frame_365300,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000365350,frame_365350,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000365400,frame_365400,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000365450,frame_365450,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000365500,frame_365500,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000365550,frame_365550,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000365600,frame_365600,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000365650,frame_365650,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000365700,frame_365700,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000365750,frame_365750,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000365800,frame_365800,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000365850,frame_365850,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000365900,frame_365900,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000365950,frame_365950,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366000,frame_366000,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366050,frame_366050,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366100,frame_366100,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366150,frame_366150,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366200,frame_366200,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366250,frame_366250,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366300,frame_366300,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366350,frame_366350,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366400,frame_366400,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366450,frame_366450,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366500,frame_366500,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366550,frame_366550,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366600,frame_366600,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366650,frame_366650,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366700,frame_366700,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366750,frame_366750,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366800,frame_366800,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366850,frame_366850,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366900,frame_366900,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000366950,frame_366950,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367000,frame_367000,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367050,frame_367050,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367100,frame_367100,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367150,frame_367150,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367200,frame_367200,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367250,frame_367250,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367300,frame_367300,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367350,frame_367350,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367400,frame_367400,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367450,frame_367450,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367500,frame_367500,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367550,frame_367550,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367600,frame_367600,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367650,frame_367650,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367700,frame_367700,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367750,frame_367750,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367800,frame_367800,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367850,frame_367850,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367900,frame_367900,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000367950,frame_367950,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368000,frame_368000,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368050,frame_368050,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368100,frame_368100,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368150,frame_368150,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368200,frame_368200,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368250,frame_368250,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368300,frame_368300,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368350,frame_368350,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368400,frame_368400,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368450,frame_368450,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368500,frame_368500,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368550,frame_368550,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368600,frame_368600,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368650,frame_368650,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368700,frame_368700,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368750,frame_368750,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368800,frame_368800,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368850,frame_368850,FALSE,isOnCarFrontView,isDriverView,TRUE,,,,,,,,,,,,,
0000368900,frame_368900,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000368950,frame_368950,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000369000,frame_369000,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000369050,frame_369050,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000369100,frame_369100,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000369150,frame_369150,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000369200,frame_369200,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000369250,frame_369250,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000369300,frame_369300,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000369350,frame_369350,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000369400,frame_369400,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000369450,frame_369450,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000369500,frame_369500,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000369550,frame_369550,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000369600,frame_369600,FALSE,isFanStandsView,isTrackView,TRUE,,,,,,,,,,,,,
0000369650,frame_369650,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000369700,frame_369700,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000369750,frame_369750,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000369800,frame_369800,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000369850,frame_369850,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000369900,frame_369900,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000369950,frame_369950,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000370000,frame_370000,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
0000370050,frame_370050,FALSE,isTrackSideView,isTrackView,TRUE,,,,,,,,,,,,,
